id_harga;id_saham;tanggal;close;volume
;5;2006-08-15;180;2000
;5;2006-08-16;180;2
;5;2006-08-17;180;0
;5;2006-08-18;180;0
;5;2006-08-21;180;0
;5;2006-08-22;175;4
;5;2006-08-23;175;25000
;5;2006-08-24;175;3
;5;2006-08-25;175;3
;5;2006-08-28;175;3
;5;2006-08-29;170;100000
;5;2006-08-30;175;50000
;5;2006-08-31;175;25000
;5;2006-09-01;175;45000
;5;2006-09-04;175;2
;5;2006-09-05;175;50000
;5;2006-09-06;175;2
;5;2006-09-07;175;2
;5;2006-09-08;175;50000
;5;2006-09-11;175;1
;5;2006-09-12;175;1
;5;2006-09-13;175;15000
;5;2006-09-14;170;2000
;5;2006-09-15;170;2
;5;2006-09-18;170;0
;5;2006-09-19;175;25000
;5;2006-09-20;175;3
;5;2006-09-21;185;159500
;5;2006-09-22;185;2
;5;2006-09-25;185;2
;5;2006-09-26;185;2
;5;2006-09-27;185;2
;5;2006-09-28;185;2
;5;2006-09-29;185;0
;5;2006-10-02;185;2
;5;2006-10-03;185;2
;5;2006-10-04;185;3
;5;2006-10-05;190;50000
;5;2006-10-06;195;4
;5;2006-10-09;185;4
;5;2006-10-10;185;4
;5;2006-10-11;185;2
;5;2006-10-12;185;56000
;5;2006-10-13;185;73500
;5;2006-10-16;185;25000
;5;2006-10-17;180;12500
;5;2006-10-18;190;4
;5;2006-10-19;190;4
;5;2006-10-20;185;733000
;5;2006-10-23;185;0
;5;2006-10-24;185;0
;5;2006-10-25;185;0
;5;2006-10-26;185;0
;5;2006-10-27;185;0
;5;2006-10-30;185;1
;5;2006-10-31;185;50000
;5;2006-11-01;185;200000
;5;2006-11-02;185;2
;5;2006-11-03;185;223500
;5;2006-11-06;180;55000
;5;2006-11-07;180;60000
;5;2006-11-08;180;3
;5;2006-11-09;180;10000
;5;2006-11-10;180;3
;5;2006-11-13;180;2
;5;2006-11-14;180;3
;5;2006-11-15;180;4
;5;2006-11-16;175;50000
;5;2006-11-17;170;4
;5;2006-11-20;170;4
;5;2006-11-21;170;33000
;5;2006-11-22;175;4
;5;2006-11-23;175;4
;5;2006-11-24;175;25000
;5;2006-11-27;170;4
;5;2006-11-28;170;3
;5;2006-11-29;165;157500
;5;2006-11-30;165;145000
;5;2006-12-01;170;194000
;5;2006-12-04;165;121000
;5;2006-12-05;160;4
;5;2006-12-06;160;517500
;5;2006-12-07;165;125000
;5;2006-12-08;165;4
;5;2006-12-11;165;4
;5;2006-12-12;165;12500
;5;2006-12-13;165;4
;5;2006-12-14;165;206500
;5;2006-12-15;165;264000
;5;2006-12-18;165;105500
;5;2006-12-19;165;227500
;5;2006-12-20;160;4
;5;2006-12-21;165;4
;5;2006-12-22;160;4
;5;2006-12-25;160;0
;5;2006-12-26;155;4
;5;2006-12-27;155;200000
;5;2006-12-28;155;447500
;5;2006-12-29;155;4
;5;2007-01-01;155;0
;5;2007-01-02;145;1582500
;5;2007-01-03;146;4
;5;2007-01-04;147;4
;5;2007-01-05;147;3
;5;2007-01-08;155;4
;5;2007-01-09;151;4
;5;2007-01-10;150;195500
;5;2007-01-11;153;10000
;5;2007-01-12;149;50000
;5;2007-01-15;150;25000
;5;2007-01-16;150;70000
;5;2007-01-17;149;4
;5;2007-01-18;147;4
;5;2007-01-19;147;3
;5;2007-01-22;150;4
;5;2007-01-23;150;3
;5;2007-01-24;146;4
;5;2007-01-25;143;4
;5;2007-01-26;143;3
;5;2007-01-29;146;45000
;5;2007-01-30;143;4
;5;2007-01-31;143;4
;5;2007-02-01;147;4
;5;2007-02-02;149;4
;5;2007-02-05;150;50000
;5;2007-02-06;149;25000
;5;2007-02-07;147;150000
;5;2007-02-08;147;4
;5;2007-02-09;149;118500
;5;2007-02-12;148;12500
;5;2007-02-13;148;3
;5;2007-02-14;149;50000
;5;2007-02-15;150;275000
;5;2007-02-16;150;3
;5;2007-02-19;149;150000
;5;2007-02-20;149;4
;5;2007-02-21;149;170500
;5;2007-02-22;148;15000
;5;2007-02-23;145;5500
;5;2007-02-26;151;4
;5;2007-02-27;149;235000
;5;2007-02-28;149;3
;5;2007-03-01;149;3
;5;2007-03-02;149;4
;5;2007-03-05;146;4
;5;2007-03-06;153;500
;5;2007-03-07;146;15000
;5;2007-03-08;146;72500
;5;2007-03-09;155;500
;5;2007-03-12;153;21500
;5;2007-03-13;150;4
;5;2007-03-14;154;4
;5;2007-03-15;155;12500
;5;2007-03-16;155;2
;5;2007-03-19;155;0
;5;2007-03-20;155;3
;5;2007-03-21;155;2
;5;2007-03-22;148;250000
;5;2007-03-23;148;3
;5;2007-03-26;147;25000
;5;2007-03-27;146;4
;5;2007-03-28;149;4
;5;2007-03-29;149;3
;5;2007-03-30;147;40000
;5;2007-04-02;146;150000
;5;2007-04-03;149;10000
;5;2007-04-04;150;4
;5;2007-04-05;185;3375000
;5;2007-04-06;185;0
;5;2007-04-09;245;7113000
;5;2007-04-10;270;9167500
;5;2007-04-11;270;0
;5;2007-04-12;270;2478500
;5;2007-04-13;270;1105500
;5;2007-04-16;260;4
;5;2007-04-17;270;4
;5;2007-04-18;265;873500
;5;2007-04-19;255;4
;5;2007-04-20;245;1505000
;5;2007-04-23;260;4
;5;2007-04-24;245;4
;5;2007-04-25;260;4
;5;2007-04-26;265;417500
;5;2007-04-27;275;712500
;5;2007-04-30;270;4
;5;2007-05-01;250;35500
;5;2007-05-02;270;4
;5;2007-05-03;260;1265000
;5;2007-05-04;265;15000
;5;2007-05-07;250;105000
;5;2007-05-08;245;1151500
;5;2007-05-09;255;4
;5;2007-05-10;250;4
;5;2007-05-11;240;54500
;5;2007-05-14;245;4
;5;2007-05-15;240;6000
;5;2007-05-16;250;4
;5;2007-05-17;250;0
;5;2007-05-18;250;0
;5;2007-05-21;240;25000
;5;2007-05-22;240;12500
;5;2007-05-23;250;277500
;5;2007-05-24;240;4
;5;2007-05-25;240;3
;5;2007-05-28;225;39000
;5;2007-05-29;240;4
;5;2007-05-30;240;4
;5;2007-05-31;240;385500
;5;2007-06-01;240;0
;5;2007-06-04;235;4
;5;2007-06-05;225;4
;5;2007-06-06;230;4
;5;2007-06-07;230;4
;5;2007-06-08;230;3000
;5;2007-06-11;235;236500
;5;2007-06-12;235;4
;5;2007-06-13;230;150000
;5;2007-06-14;230;480000
;5;2007-06-15;230;4
;5;2007-06-18;215;4
;5;2007-06-19;220;522000
;5;2007-06-20;245;10852000
;5;2007-06-21;235;4
;5;2007-06-22;225;4
;5;2007-06-25;225;152000
;5;2007-06-26;220;4
;5;2007-06-27;225;4
;5;2007-06-28;210;4
;5;2007-06-29;215;4
;5;2007-07-02;220;4
;5;2007-07-03;220;4
;5;2007-07-04;215;4
;5;2007-07-05;220;4
;5;2007-07-06;225;4
;5;2007-07-09;225;1362000
;5;2007-07-10;225;503500
;5;2007-07-11;230;638000
;5;2007-07-12;230;4
;5;2007-07-13;235;4
;5;2007-07-16;235;220000
;5;2007-07-17;235;144000
;5;2007-07-18;230;51000
;5;2007-07-19;230;200000
;5;2007-07-20;230;205000
;5;2007-07-23;235;317000
;5;2007-07-24;240;255000
;5;2007-07-25;245;581500
;5;2007-07-26;235;260000
;5;2007-07-27;230;473000
;5;2007-07-30;230;252500
;5;2007-07-31;240;269500
